transaction_id,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,periodo,temporada
84195,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,Tarde,Primavera
84196,1,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,Tarde,Primavera
84197,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Tarde,Primavera
84198,2,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,Tarde,Primavera
84199,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,Tarde,Primavera
84200,2,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,Tarde,Primavera
84201,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,Tarde,Primavera
84202,2,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Tarde,Primavera
84203,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Tarde,Primavera
84204,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Tarde,Primavera
84205,2,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,Tarde,Primavera
84206,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Tarde,Primavera
84207,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Tarde,Primavera
84208,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,Tarde,Primavera
84209,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Tarde,Primavera
84210,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Tarde,Primavera
84211,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Tarde,Primavera
84212,2,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,Tarde,Primavera
84213,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Tarde,Primavera
84214,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Tarde,Primavera
84215,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Tarde,Primavera
84216,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,Tarde,Primavera
84217,2,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Tarde,Primavera
84218,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Tarde,Primavera
84219,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Tarde,Primavera
84220,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Tarde,Primavera
84221,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Tarde,Primavera
84222,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Tarde,Primavera
84223,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Tarde,Primavera
84224,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Tarde,Primavera
84225,2,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,Tarde,Primavera
84226,1,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,Tarde,Primavera
84227,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Tarde,Primavera
84228,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Tarde,Primavera
84229,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,Tarde,Primavera
84230,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,Tarde,Primavera
84231,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Tarde,Primavera
84232,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Tarde,Primavera
84233,1,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,Tarde,Primavera
84234,2,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Tarde,Primavera
84235,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Tarde,Primavera
84236,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Tarde,Primavera
84237,2,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,Tarde,Primavera
84238,2,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Tarde,Primavera
84239,2,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Tarde,Primavera
84240,2,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,Tarde,Primavera
84241,1,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Tarde,Primavera
84242,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Tarde,Primavera
84243,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Tarde,Primavera
84244,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Tarde,Primavera
84245,2,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,Tarde,Primavera
84246,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Tarde,Primavera
84247,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Tarde,Primavera
84248,1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone,Tarde,Primavera
84249,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Tarde,Primavera
84250,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Tarde,Primavera
84251,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Tarde,Primavera
84252,2,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,Tarde,Primavera
84253,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Tarde,Primavera
84254,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Tarde,Primavera
84255,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Tarde,Primavera
84256,1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone,Tarde,Primavera
84257,1,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Tarde,Primavera
84258,2,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Tarde,Primavera
84259,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,Tarde,Primavera
84260,2,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Tarde,Primavera
84261,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Tarde,Primavera
84262,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Tarde,Primavera
84263,1,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Tarde,Primavera
84264,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,Tarde,Primavera
84265,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Tarde,Primavera
84266,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Tarde,Primavera
84267,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Tarde,Primavera
84268,1,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,Tarde,Primavera
84269,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,Tarde,Primavera
84270,2,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Tarde,Primavera
84271,2,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Tarde,Primavera
84272,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,Tarde,Primavera
84273,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,Tarde,Primavera
84274,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Tarde,Primavera
84275,2,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,Tarde,Primavera
84276,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Tarde,Primavera
84277,1,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Tarde,Primavera
84278,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,Tarde,Primavera
84279,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Tarde,Primavera
84280,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Tarde,Primavera
84281,1,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Tarde,Primavera
84282,1,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Tarde,Primavera
84283,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Tarde,Primavera
84284,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Tarde,Primavera
84285,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,Tarde,Primavera
84286,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Tarde,Primavera
84287,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,Tarde,Primavera
84288,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,Tarde,Primavera
84289,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,Tarde,Primavera
84290,2,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,Tarde,Primavera
84291,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Tarde,Primavera
84292,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Tarde,Primavera
84293,2,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,Tarde,Primavera
84294,2,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Tarde,Primavera
84295,2,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,Tarde,Primavera
84296,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,Tarde,Primavera
84297,2,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Tarde,Primavera
84298,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Tarde,Primavera
84299,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,Tarde,Primavera
84300,1,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,Tarde,Primavera
84301,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Tarde,Primavera
84302,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Tarde,Primavera
84303,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,Tarde,Primavera
84304,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Tarde,Primavera
84305,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Tarde,Primavera
84306,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,Tarde,Primavera
84307,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Tarde,Primavera
84308,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Tarde,Primavera
84309,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,Tarde,Primavera
84310,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Tarde,Primavera
84311,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Tarde,Primavera
84312,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,Tarde,Primavera
84313,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,Tarde,Primavera
84314,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Tarde,Primavera
84315,1,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,Tarde,Primavera
84316,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Tarde,Primavera
84317,1,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Tarde,Primavera
84318,2,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Tarde,Primavera
84319,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Tarde,Primavera
84320,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,Tarde,Primavera
84321,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Tarde,Primavera
84322,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Tarde,Primavera
84323,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Tarde,Primavera
84324,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Tarde,Primavera
84325,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Tarde,Primavera
84326,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Tarde,Primavera
84327,1,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Tarde,Primavera
84328,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,Tarde,Primavera
84329,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Tarde,Primavera
84330,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Tarde,Primavera
84331,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Tarde,Primavera
84332,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Tarde,Primavera
84333,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Tarde,Primavera
84334,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Tarde,Primavera
84335,2,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,Tarde,Primavera
84336,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Tarde,Primavera
84337,2,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Tarde,Primavera
84338,2,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Tarde,Primavera
84339,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Tarde,Primavera
84340,2,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,Tarde,Primavera
84341,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Tarde,Primavera
84342,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Tarde,Primavera
84343,1,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Tarde,Primavera
84344,1,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,Tarde,Primavera
84345,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,Tarde,Primavera
84346,2,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Tarde,Primavera
84347,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,Tarde,Primavera
84348,1,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Tarde,Primavera
84349,2,5,Lower Manhattan,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Tarde,Primavera
84350,2,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Tarde,Primavera
84351,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,Tarde,Primavera
84352,1,5,Lower Manhattan,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Tarde,Primavera
84353,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Tarde,Primavera
84354,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,Tarde,Primavera
84355,1,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Tarde,Primavera
84356,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,Tarde,Primavera
84357,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Tarde,Primavera
84358,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,Tarde,Primavera
84359,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Tarde,Primavera
84360,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,Tarde,Primavera
84361,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Tarde,Primavera
84362,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,Tarde,Primavera
84363,2,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Tarde,Primavera
84364,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Tarde,Primavera
84365,2,5,Lower Manhattan,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Tarde,Primavera
84366,1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,Tarde,Primavera
84367,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Tarde,Primavera
84368,1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,Tarde,Primavera
84369,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Tarde,Primavera
84370,1,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,Tarde,Primavera
84371,2,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,Tarde,Primavera
84372,2,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,Tarde,Primavera
84373,2,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Tarde,Primavera
84374,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Tarde,Primavera
84375,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Tarde,Primavera
84376,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Tarde,Primavera
84377,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,Tarde,Primavera
84378,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,Tarde,Primavera
84379,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Tarde,Primavera
84380,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Tarde,Primavera
84381,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Tarde,Primavera
84382,2,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Tarde,Primavera
84383,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,Tarde,Primavera
84384,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Tarde,Primavera
84385,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Tarde,Primavera
84386,1,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,Tarde,Primavera
84387,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,Tarde,Primavera
84388,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Tarde,Primavera
84389,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Tarde,Primavera
84390,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,Tarde,Primavera
84391,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Tarde,Primavera
84392,2,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,Tarde,Primavera
84393,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Tarde,Primavera
84394,1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone,Tarde,Primavera
84395,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Tarde,Primavera
84396,2,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,Tarde,Primavera
84397,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,Tarde,Primavera
84398,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Tarde,Primavera
84399,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Tarde,Primavera
84400,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,Tarde,Primavera
84401,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Tarde,Primavera
84402,1,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,Tarde,Primavera
84403,2,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Tarde,Primavera
84404,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,Tarde,Primavera
84405,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Tarde,Primavera
84406,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,Tarde,Primavera
84407,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Tarde,Primavera
84408,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Tarde,Primavera
84409,2,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,Tarde,Primavera
84410,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Tarde,Primavera
84411,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Tarde,Primavera
84412,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Tarde,Primavera
84413,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Tarde,Primavera
84414,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Tarde,Primavera
84415,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,Tarde,Primavera
84416,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,Tarde,Primavera
84417,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Tarde,Primavera
84418,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Tarde,Primavera
84419,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Tarde,Primavera
84420,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,Tarde,Primavera
84421,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Tarde,Primavera
84422,1,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,Tarde,Primavera
84423,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Tarde,Primavera
84424,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Tarde,Primavera
84425,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Tarde,Primavera
84426,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Tarde,Primavera
84427,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Tarde,Primavera
84428,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,Tarde,Primavera
84429,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Tarde,Primavera
84430,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Tarde,Primavera
84431,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Tarde,Primavera
84432,2,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,Tarde,Primavera
84433,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Tarde,Primavera
84434,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Tarde,Primavera
84435,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Tarde,Primavera
84436,1,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,Tarde,Primavera
84437,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Tarde,Primavera
84438,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Tarde,Primavera
84439,1,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,Tarde,Primavera
84440,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Tarde,Primavera
84441,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,Tarde,Primavera
84442,1,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Tarde,Primavera
